 time            v(bvdd)         time            v(pvdd)         time            v(gate)         time            v(ea_out)       time            v(startup_done) time            v(ea_en)        time            @vbvdd[i]      
 4.53050000e-04  7.00000000e+00  4.53050000e-04  1.14986776e+00  4.53050000e-04  6.99630574e+00  4.53050000e-04  1.18931257e+00  4.53050000e-04  1.22331972e-06  4.53050000e-04  4.99458014e-06  4.53050000e-04 -5.06214871e-05 
 4.53150000e-04  7.00000000e+00  4.53150000e-04  1.14988332e+00  4.53150000e-04  6.99630573e+00  4.53150000e-04  1.18930753e+00  4.53150000e-04  1.21962835e-06  4.53150000e-04  4.98292119e-06  4.53150000e-04 -5.06214871e-05 
 4.53250000e-04  7.00000000e+00  4.53250000e-04  1.14989884e+00  4.53250000e-04  6.99630572e+00  4.53250000e-04  1.18930249e+00  4.53250000e-04  1.22331821e-06  4.53250000e-04  4.97127147e-06  4.53250000e-04 -5.06214871e-05 
 4.53350000e-04  7.00000000e+00  4.53350000e-04  1.14991434e+00  4.53350000e-04  6.99630571e+00  4.53350000e-04  1.18929744e+00  4.53350000e-04  1.21962986e-06  4.53350000e-04  4.95963398e-06  4.53350000e-04 -5.06214871e-05 
 4.53450000e-04  7.00000000e+00  4.53450000e-04  1.14992980e+00  4.53450000e-04  6.99630570e+00  4.53450000e-04  1.18929238e+00  4.53450000e-04  1.22331670e-06  4.53450000e-04  4.94800570e-06  4.53450000e-04 -5.06214871e-05 
 4.53550000e-04  7.00000000e+00  4.53550000e-04  1.14994523e+00  4.53550000e-04  6.99630569e+00  4.53550000e-04  1.18928731e+00  4.53550000e-04  1.21963137e-06  4.53550000e-04  4.93638964e-06  4.53550000e-04 -5.06214871e-05 
 4.53650000e-04  7.00000000e+00  4.53650000e-04  1.14996063e+00  4.53650000e-04  6.99630568e+00  4.53650000e-04  1.18928223e+00  4.53650000e-04  1.22331519e-06  4.53650000e-04  4.92478279e-06  4.53650000e-04 -5.06214871e-05 
 4.53750000e-04  7.00000000e+00  4.53750000e-04  1.14997599e+00  4.53750000e-04  6.99630567e+00  4.53750000e-04  1.18927715e+00  4.53750000e-04  1.21963287e-06  4.53750000e-04  4.91318814e-06  4.53750000e-04 -5.06214871e-05 
 4.53850000e-04  7.00000000e+00  4.53850000e-04  1.14999132e+00  4.53850000e-04  6.99630566e+00  4.53850000e-04  1.18927206e+00  4.53850000e-04  1.22331369e-06  4.53850000e-04  4.90160271e-06  4.53850000e-04 -5.06214871e-05 
 4.53950000e-04  7.00000000e+00  4.53950000e-04  1.15000662e+00  4.53950000e-04  6.99630565e+00  4.53950000e-04  1.18926696e+00  4.53950000e-04  1.21963438e-06  4.53950000e-04  4.89002947e-06  4.53950000e-04 -5.06214871e-05 
 4.54050000e-04  7.00000000e+00  4.54050000e-04  1.15002189e+00  4.54050000e-04  6.99630564e+00  4.54050000e-04  1.18926186e+00  4.54050000e-04  1.22331219e-06  4.54050000e-04  4.87846543e-06  4.54050000e-04 -5.06214871e-05 
 4.54150000e-04  7.00000000e+00  4.54150000e-04  1.15003713e+00  4.54150000e-04  6.99630563e+00  4.54150000e-04  1.18925674e+00  4.54150000e-04  1.21963588e-06  4.54150000e-04  4.86691358e-06  4.54150000e-04 -5.06214871e-05 
 4.54250000e-04  7.00000000e+00  4.54250000e-04  1.15005233e+00  4.54250000e-04  6.99630562e+00  4.54250000e-04  1.18925162e+00  4.54250000e-04  1.22331069e-06  4.54250000e-04  4.85537090e-06  4.54250000e-04 -5.06214871e-05 
 4.54350000e-04  7.00000000e+00  4.54350000e-04  1.15006750e+00  4.54350000e-04  6.99630560e+00  4.54350000e-04  1.18924649e+00  4.54350000e-04  1.21963737e-06  4.54350000e-04  4.84384041e-06  4.54350000e-04 -5.06214871e-05 
 4.54450000e-04  7.00000000e+00  4.54450000e-04  1.15008263e+00  4.54450000e-04  6.99630559e+00  4.54450000e-04  1.18924135e+00  4.54450000e-04  1.22330919e-06  4.54450000e-04  4.83231910e-06  4.54450000e-04 -5.06214871e-05 
 4.54550000e-04  7.00000000e+00  4.54550000e-04  1.15009774e+00  4.54550000e-04  6.99630558e+00  4.54550000e-04  1.18923621e+00  4.54550000e-04  1.21963887e-06  4.54550000e-04  4.82080995e-06  4.54550000e-04 -5.06214871e-05 
 4.54650000e-04  7.00000000e+00  4.54650000e-04  1.15011281e+00  4.54650000e-04  6.99630557e+00  4.54650000e-04  1.18923105e+00  4.54650000e-04  1.22330770e-06  4.54650000e-04  4.80930998e-06  4.54650000e-04 -5.06214871e-05 
 4.54750000e-04  7.00000000e+00  4.54750000e-04  1.15012785e+00  4.54750000e-04  6.99630556e+00  4.54750000e-04  1.18922589e+00  4.54750000e-04  1.21964036e-06  4.54750000e-04  4.79782217e-06  4.54750000e-04 -5.06214871e-05 
 4.54850000e-04  7.00000000e+00  4.54850000e-04  1.15014286e+00  4.54850000e-04  6.99630555e+00  4.54850000e-04  1.18922072e+00  4.54850000e-04  1.22330621e-06  4.54850000e-04  4.78634351e-06  4.54850000e-04 -5.06214871e-05 
 4.54950000e-04  7.00000000e+00  4.54950000e-04  1.15015784e+00  4.54950000e-04  6.99630554e+00  4.54950000e-04  1.18921554e+00  4.54950000e-04  1.21964185e-06  4.54950000e-04  4.77487702e-06  4.54950000e-04 -5.06214871e-05 
 4.55050000e-04  7.00000000e+00  4.55050000e-04  1.15017278e+00  4.55050000e-04  6.99630553e+00  4.55050000e-04  1.18921036e+00  4.55050000e-04  1.22330472e-06  4.55050000e-04  4.76341966e-06  4.55050000e-04 -5.06214871e-05 
 4.55150000e-04  7.00000000e+00  4.55150000e-04  1.15018769e+00  4.55150000e-04  6.99630552e+00  4.55150000e-04  1.18920517e+00  4.55150000e-04  1.21964334e-06  4.55150000e-04  4.75197446e-06  4.55150000e-04 -5.06214871e-05 
 4.55250000e-04  7.00000000e+00  4.55250000e-04  1.15020257e+00  4.55250000e-04  6.99630551e+00  4.55250000e-04  1.18919996e+00  4.55250000e-04  1.22330324e-06  4.55250000e-04  4.74053839e-06  4.55250000e-04 -5.06214871e-05 
 4.55350000e-04  7.00000000e+00  4.55350000e-04  1.15021742e+00  4.55350000e-04  6.99630550e+00  4.55350000e-04  1.18919476e+00  4.55350000e-04  1.21964482e-06  4.55350000e-04  4.72911445e-06  4.55350000e-04 -5.06214871e-05 
 4.55450000e-04  7.00000000e+00  4.55450000e-04  1.15023224e+00  4.55450000e-04  6.99630549e+00  4.55450000e-04  1.18918954e+00  4.55450000e-04  1.22330175e-06  4.55450000e-04  4.71769964e-06  4.55450000e-04 -5.06214871e-05 
 4.55550000e-04  7.00000000e+00  4.55550000e-04  1.15024702e+00  4.55550000e-04  6.99630547e+00  4.55550000e-04  1.18918432e+00  4.55550000e-04  1.21964630e-06  4.55550000e-04  4.70629696e-06  4.55550000e-04 -5.06214871e-05 
 4.55650000e-04  7.00000000e+00  4.55650000e-04  1.15026177e+00  4.55650000e-04  6.99630546e+00  4.55650000e-04  1.18917908e+00  4.55650000e-04  1.22330027e-06  4.55650000e-04  4.69490341e-06  4.55650000e-04 -5.06214871e-05 
 4.55750000e-04  7.00000000e+00  4.55750000e-04  1.15027650e+00  4.55750000e-04  6.99630545e+00  4.55750000e-04  1.18917384e+00  4.55750000e-04  1.21964778e-06  4.55750000e-04  4.68352196e-06  4.55750000e-04 -5.06214871e-05 
 4.55850000e-04  7.00000000e+00  4.55850000e-04  1.15029118e+00  4.55850000e-04  6.99630544e+00  4.55850000e-04  1.18916860e+00  4.55850000e-04  1.22329879e-06  4.55850000e-04  4.67214963e-06  4.55850000e-04 -5.06214871e-05 
 4.55950000e-04  7.00000000e+00  4.55950000e-04  1.15030584e+00  4.55950000e-04  6.99630543e+00  4.55950000e-04  1.18916334e+00  4.55950000e-04  1.21964926e-06  4.55950000e-04  4.66078941e-06  4.55950000e-04 -5.06214871e-05 
 4.56050000e-04  7.00000000e+00  4.56050000e-04  1.15032047e+00  4.56050000e-04  6.99630542e+00  4.56050000e-04  1.18915808e+00  4.56050000e-04  1.22329732e-06  4.56050000e-04  4.64943829e-06  4.56050000e-04 -5.06214871e-05 
 4.56150000e-04  7.00000000e+00  4.56150000e-04  1.15033506e+00  4.56150000e-04  6.99630541e+00  4.56150000e-04  1.18915281e+00  4.56150000e-04  1.21965073e-06  4.56150000e-04  4.63809926e-06  4.56150000e-04 -5.06214871e-05 
 4.56250000e-04  7.00000000e+00  4.56250000e-04  1.15034962e+00  4.56250000e-04  6.99630540e+00  4.56250000e-04  1.18914753e+00  4.56250000e-04  1.22329585e-06  4.56250000e-04  4.62676933e-06  4.56250000e-04 -5.06214871e-05 
 4.56350000e-04  7.00000000e+00  4.56350000e-04  1.15036415e+00  4.56350000e-04  6.99630539e+00  4.56350000e-04  1.18914225e+00  4.56350000e-04  1.21965220e-06  4.56350000e-04  4.61545149e-06  4.56350000e-04 -5.06214871e-05 
 4.56450000e-04  7.00000000e+00  4.56450000e-04  1.15037865e+00  4.56450000e-04  6.99630537e+00  4.56450000e-04  1.18913695e+00  4.56450000e-04  1.22329438e-06  4.56450000e-04  4.60414273e-06  4.56450000e-04 -5.06214871e-05 
 4.56550000e-04  7.00000000e+00  4.56550000e-04  1.15039311e+00  4.56550000e-04  6.99630536e+00  4.56550000e-04  1.18913165e+00  4.56550000e-04  1.21965367e-06  4.56550000e-04  4.59284605e-06  4.56550000e-04 -5.06214871e-05 
 4.56650000e-04  7.00000000e+00  4.56650000e-04  1.15040755e+00  4.56650000e-04  6.99630535e+00  4.56650000e-04  1.18912634e+00  4.56650000e-04  1.22329291e-06  4.56650000e-04  4.58155844e-06  4.56650000e-04 -5.06214871e-05 
 4.56750000e-04  7.00000000e+00  4.56750000e-04  1.15042195e+00  4.56750000e-04  6.99630534e+00  4.56750000e-04  1.18912103e+00  4.56750000e-04  1.21965514e-06  4.56750000e-04  4.57028290e-06  4.56750000e-04 -5.06214871e-05 
 4.56850000e-04  7.00000000e+00  4.56850000e-04  1.15043632e+00  4.56850000e-04  6.99630533e+00  4.56850000e-04  1.18911570e+00  4.56850000e-04  1.22329145e-06  4.56850000e-04  4.55901642e-06  4.56850000e-04 -5.06214871e-05 
 4.56950000e-04  7.00000000e+00  4.56950000e-04  1.15045067e+00  4.56950000e-04  6.99630532e+00  4.56950000e-04  1.18911037e+00  4.56950000e-04  1.21965660e-06  4.56950000e-04  4.54776200e-06  4.56950000e-04 -5.06214871e-05 
 4.57050000e-04  7.00000000e+00  4.57050000e-04  1.15046497e+00  4.57050000e-04  6.99630531e+00  4.57050000e-04  1.18910503e+00  4.57050000e-04  1.22328998e-06  4.57050000e-04  4.53651663e-06  4.57050000e-04 -5.06214871e-05 
 4.57150000e-04  7.00000000e+00  4.57150000e-04  1.15047925e+00  4.57150000e-04  6.99630530e+00  4.57150000e-04  1.18909968e+00  4.57150000e-04  1.21965806e-06  4.57150000e-04  4.52528332e-06  4.57150000e-04 -5.06214871e-05 
 4.57250000e-04  7.00000000e+00  4.57250000e-04  1.15049350e+00  4.57250000e-04  6.99630529e+00  4.57250000e-04  1.18909433e+00  4.57250000e-04  1.22328853e-06  4.57250000e-04  4.51405906e-06  4.57250000e-04 -5.06214871e-05 
 4.57350000e-04  7.00000000e+00  4.57350000e-04  1.15050771e+00  4.57350000e-04  6.99630527e+00  4.57350000e-04  1.18908897e+00  4.57350000e-04  1.21965952e-06  4.57350000e-04  4.50284683e-06  4.57350000e-04 -5.06214871e-05 
 4.57450000e-04  7.00000000e+00  4.57450000e-04  1.15052190e+00  4.57450000e-04  6.99630526e+00  4.57450000e-04  1.18908360e+00  4.57450000e-04  1.22328707e-06  4.57450000e-04  4.49164364e-06  4.57450000e-04 -5.06214871e-05 
 4.57550000e-04  7.00000000e+00  4.57550000e-04  1.15053605e+00  4.57550000e-04  6.99630525e+00  4.57550000e-04  1.18907822e+00  4.57550000e-04  1.21966097e-06  4.57550000e-04  4.48045247e-06  4.57550000e-04 -5.06214871e-05 
 4.57650000e-04  7.00000000e+00  4.57650000e-04  1.15055017e+00  4.57650000e-04  6.99630524e+00  4.57650000e-04  1.18907283e+00  4.57650000e-04  1.22328561e-06  4.57650000e-04  4.46927034e-06  4.57650000e-04 -5.06214871e-05 
 4.57750000e-04  7.00000000e+00  4.57750000e-04  1.15056426e+00  4.57750000e-04  6.99630523e+00  4.57750000e-04  1.18906744e+00  4.57750000e-04  1.21966243e-06  4.57750000e-04  4.45810022e-06  4.57750000e-04 -5.06214871e-05 
 4.57850000e-04  7.00000000e+00  4.57850000e-04  1.15057832e+00  4.57850000e-04  6.99630522e+00  4.57850000e-04  1.18906204e+00  4.57850000e-04  1.22328416e-06  4.57850000e-04  4.44693911e-06  4.57850000e-04 -5.06214871e-05 
 4.57950000e-04  7.00000000e+00  4.57950000e-04  1.15059235e+00  4.57950000e-04  6.99630521e+00  4.57950000e-04  1.18905663e+00  4.57950000e-04  1.21966388e-06  4.57950000e-04  4.43579001e-06  4.57950000e-04 -5.06214871e-05 
 4.58050000e-04  7.00000000e+00  4.58050000e-04  1.15060634e+00  4.58050000e-04  6.99630520e+00  4.58050000e-04  1.18905122e+00  4.58050000e-04  1.22328271e-06  4.58050000e-04  4.42464992e-06  4.58050000e-04 -5.06214871e-05 
 4.58150000e-04  7.00000000e+00  4.58150000e-04  1.15062031e+00  4.58150000e-04  6.99630518e+00  4.58150000e-04  1.18904580e+00  4.58150000e-04  1.21966532e-06  4.58150000e-04  4.41352183e-06  4.58150000e-04 -5.06214871e-05 
 4.58250000e-04  7.00000000e+00  4.58250000e-04  1.15063424e+00  4.58250000e-04  6.99630517e+00  4.58250000e-04  1.18904036e+00  4.58250000e-04  1.22328127e-06  4.58250000e-04  4.40240274e-06  4.58250000e-04 -5.06214871e-05 
 4.58350000e-04  7.00000000e+00  4.58350000e-04  1.15064815e+00  4.58350000e-04  6.99630516e+00  4.58350000e-04  1.18903493e+00  4.58350000e-04  1.21966677e-06  4.58350000e-04  4.39129563e-06  4.58350000e-04 -5.06214871e-05 
 4.58450000e-04  7.00000000e+00  4.58450000e-04  1.15066202e+00  4.58450000e-04  6.99630515e+00  4.58450000e-04  1.18902948e+00  4.58450000e-04  1.22327983e-06  4.58450000e-04  4.38019752e-06  4.58450000e-04 -5.06214871e-05 
 4.58550000e-04  7.00000000e+00  4.58550000e-04  1.15067586e+00  4.58550000e-04  6.99630514e+00  4.58550000e-04  1.18902403e+00  4.58550000e-04  1.21966821e-06  4.58550000e-04  4.36911137e-06  4.58550000e-04 -5.06214871e-05 
 4.58650000e-04  7.00000000e+00  4.58650000e-04  1.15068967e+00  4.58650000e-04  6.99630513e+00  4.58650000e-04  1.18901857e+00  4.58650000e-04  1.22327838e-06  4.58650000e-04  4.35803421e-06  4.58650000e-04 -5.06214871e-05 
 4.58750000e-04  7.00000000e+00  4.58750000e-04  1.15070345e+00  4.58750000e-04  6.99630512e+00  4.58750000e-04  1.18901310e+00  4.58750000e-04  1.21966965e-06  4.58750000e-04  4.34696901e-06  4.58750000e-04 -5.06214871e-05 
 4.58850000e-04  7.00000000e+00  4.58850000e-04  1.15071720e+00  4.58850000e-04  6.99630510e+00  4.58850000e-04  1.18900762e+00  4.58850000e-04  1.22327695e-06  4.58850000e-04  4.33591279e-06  4.58850000e-04 -5.06214871e-05 
 4.58950000e-04  7.00000000e+00  4.58950000e-04  1.15073092e+00  4.58950000e-04  6.99630509e+00  4.58950000e-04  1.18900214e+00  4.58950000e-04  1.21967109e-06  4.58950000e-04  4.32486852e-06  4.58950000e-04 -5.06214871e-05 
 4.59050000e-04  7.00000000e+00  4.59050000e-04  1.15074461e+00  4.59050000e-04  6.99630508e+00  4.59050000e-04  1.18899665e+00  4.59050000e-04  1.22327551e-06  4.59050000e-04  4.31383321e-06  4.59050000e-04 -5.06214871e-05 
 4.59150000e-04  7.00000000e+00  4.59150000e-04  1.15075827e+00  4.59150000e-04  6.99630507e+00  4.59150000e-04  1.18899115e+00  4.59150000e-04  1.21967252e-06  4.59150000e-04  4.30280984e-06  4.59150000e-04 -5.06214871e-05 
 4.59250000e-04  7.00000000e+00  4.59250000e-04  1.15077189e+00  4.59250000e-04  6.99630506e+00  4.59250000e-04  1.18898565e+00  4.59250000e-04  1.22327408e-06  4.59250000e-04  4.29179543e-06  4.59250000e-04 -5.06214871e-05 
 4.59350000e-04  7.00000000e+00  4.59350000e-04  1.15078549e+00  4.59350000e-04  6.99630505e+00  4.59350000e-04  1.18898013e+00  4.59350000e-04  1.21967395e-06  4.59350000e-04  4.28079295e-06  4.59350000e-04 -5.06214871e-05 
 4.59450000e-04  7.00000000e+00  4.59450000e-04  1.15079905e+00  4.59450000e-04  6.99630503e+00  4.59450000e-04  1.18897461e+00  4.59450000e-04  1.22327264e-06  4.59450000e-04  4.26979941e-06  4.59450000e-04 -5.06214871e-05 
 4.59550000e-04  7.00000000e+00  4.59550000e-04  1.15081259e+00  4.59550000e-04  6.99630502e+00  4.59550000e-04  1.18896909e+00  4.59550000e-04  1.21967538e-06  4.59550000e-04  4.25881779e-06  4.59550000e-04 -5.06214871e-05 
 4.59650000e-04  7.00000000e+00  4.59650000e-04  1.15082609e+00  4.59650000e-04  6.99630501e+00  4.59650000e-04  1.18896355e+00  4.59650000e-04  1.22327122e-06  4.59650000e-04  4.24784510e-06  4.59650000e-04 -5.06214871e-05 
 4.59750000e-04  7.00000000e+00  4.59750000e-04  1.15083956e+00  4.59750000e-04  6.99630500e+00  4.59750000e-04  1.18895801e+00  4.59750000e-04  1.21967681e-06  4.59750000e-04  4.23688432e-06  4.59750000e-04 -5.06214871e-05 
 4.59850000e-04  7.00000000e+00  4.59850000e-04  1.15085301e+00  4.59850000e-04  6.99630499e+00  4.59850000e-04  1.18895246e+00  4.59850000e-04  1.22326979e-06  4.59850000e-04  4.22593247e-06  4.59850000e-04 -5.06214871e-05 
 4.59950000e-04  7.00000000e+00  4.59950000e-04  1.15086642e+00  4.59950000e-04  6.99630498e+00  4.59950000e-04  1.18894690e+00  4.59950000e-04  1.21967824e-06  4.59950000e-04  4.21499252e-06  4.59950000e-04 -5.06214871e-05 
 4.60050000e-04  7.00000000e+00  4.60050000e-04  1.15087980e+00  4.60050000e-04  6.99630496e+00  4.60050000e-04  1.18894134e+00  4.60050000e-04  1.22326837e-06  4.60050000e-04  4.20406148e-06  4.60050000e-04 -5.06214871e-05 
 4.60150000e-04  7.00000000e+00  4.60150000e-04  1.15089315e+00  4.60150000e-04  6.99630495e+00  4.60150000e-04  1.18893577e+00  4.60150000e-04  1.21967966e-06  4.60150000e-04  4.19314233e-06  4.60150000e-04 -5.06214871e-05 
 4.60250000e-04  7.00000000e+00  4.60250000e-04  1.15090647e+00  4.60250000e-04  6.99630494e+00  4.60250000e-04  1.18893019e+00  4.60250000e-04  1.22326695e-06  4.60250000e-04  4.18223208e-06  4.60250000e-04 -5.06214871e-05 
 4.60350000e-04  7.00000000e+00  4.60350000e-04  1.15091977e+00  4.60350000e-04  6.99630493e+00  4.60350000e-04  1.18892460e+00  4.60350000e-04  1.21968108e-06  4.60350000e-04  4.17133372e-06  4.60350000e-04 -5.06214871e-05 
 4.60450000e-04  7.00000000e+00  4.60450000e-04  1.15093303e+00  4.60450000e-04  6.99630492e+00  4.60450000e-04  1.18891900e+00  4.60450000e-04  1.22326553e-06  4.60450000e-04  4.16044425e-06  4.60450000e-04 -5.06214871e-05 
 4.60550000e-04  7.00000000e+00  4.60550000e-04  1.15094626e+00  4.60550000e-04  6.99630491e+00  4.60550000e-04  1.18891340e+00  4.60550000e-04  1.21968250e-06  4.60550000e-04  4.14956664e-06  4.60550000e-04 -5.06214871e-05 
 4.60650000e-04  7.00000000e+00  4.60650000e-04  1.15095946e+00  4.60650000e-04  6.99630489e+00  4.60650000e-04  1.18890779e+00  4.60650000e-04  1.22326411e-06  4.60650000e-04  4.13869791e-06  4.60650000e-04 -5.06214871e-05 
 4.60750000e-04  7.00000000e+00  4.60750000e-04  1.15097263e+00  4.60750000e-04  6.99630488e+00  4.60750000e-04  1.18890218e+00  4.60750000e-04  1.21968391e-06  4.60750000e-04  4.12784104e-06  4.60750000e-04 -5.06214871e-05 
 4.60850000e-04  7.00000000e+00  4.60850000e-04  1.15098577e+00  4.60850000e-04  6.99630487e+00  4.60850000e-04  1.18889655e+00  4.60850000e-04  1.22326270e-06  4.60850000e-04  4.11699305e-06  4.60850000e-04 -5.06214871e-05 
 4.60950000e-04  7.00000000e+00  4.60950000e-04  1.15099888e+00  4.60950000e-04  6.99630486e+00  4.60950000e-04  1.18889092e+00  4.60950000e-04  1.21968532e-06  4.60950000e-04  4.10615689e-06  4.60950000e-04 -5.06214871e-05 
 4.61050000e-04  7.00000000e+00  4.61050000e-04  1.15101196e+00  4.61050000e-04  6.99630485e+00  4.61050000e-04  1.18888529e+00  4.61050000e-04  1.22326129e-06  4.61050000e-04  4.09532961e-06  4.61050000e-04 -5.06214871e-05 
 4.61150000e-04  7.00000000e+00  4.61150000e-04  1.15102501e+00  4.61150000e-04  6.99630484e+00  4.61150000e-04  1.18887964e+00  4.61150000e-04  1.21968673e-06  4.61150000e-04  4.08451415e-06  4.61150000e-04 -5.06214871e-05 
 4.61250000e-04  7.00000000e+00  4.61250000e-04  1.15103803e+00  4.61250000e-04  6.99630482e+00  4.61250000e-04  1.18887399e+00  4.61250000e-04  1.22325988e-06  4.61250000e-04  4.07370755e-06  4.61250000e-04 -5.06214871e-05 
 4.61350000e-04  7.00000000e+00  4.61350000e-04  1.15105102e+00  4.61350000e-04  6.99630481e+00  4.61350000e-04  1.18886833e+00  4.61350000e-04  1.21968814e-06  4.61350000e-04  4.06291276e-06  4.61350000e-04 -5.06214871e-05 
 4.61450000e-04  7.00000000e+00  4.61450000e-04  1.15106398e+00  4.61450000e-04  6.99630480e+00  4.61450000e-04  1.18886266e+00  4.61450000e-04  1.22325847e-06  4.61450000e-04  4.05212683e-06  4.61450000e-04 -5.06214871e-05 
 4.61550000e-04  7.00000000e+00  4.61550000e-04  1.15107691e+00  4.61550000e-04  6.99630479e+00  4.61550000e-04  1.18885699e+00  4.61550000e-04  1.21968954e-06  4.61550000e-04  4.04135271e-06  4.61550000e-04 -5.06214871e-05 
 4.61650000e-04  7.00000000e+00  4.61650000e-04  1.15108981e+00  4.61650000e-04  6.99630478e+00  4.61650000e-04  1.18885130e+00  4.61650000e-04  1.22325707e-06  4.61650000e-04  4.03058742e-06  4.61650000e-04 -5.06214871e-05 
 4.61750000e-04  7.00000000e+00  4.61750000e-04  1.15110268e+00  4.61750000e-04  6.99630476e+00  4.61750000e-04  1.18884562e+00  4.61750000e-04  1.21969095e-06  4.61750000e-04  4.01983392e-06  4.61750000e-04 -5.06214871e-05 
 4.61850000e-04  7.00000000e+00  4.61850000e-04  1.15111552e+00  4.61850000e-04  6.99630475e+00  4.61850000e-04  1.18883992e+00  4.61850000e-04  1.22325567e-06  4.61850000e-04  4.00908925e-06  4.61850000e-04 -5.06214871e-05 
 4.61950000e-04  7.00000000e+00  4.61950000e-04  1.15112833e+00  4.61950000e-04  6.99630474e+00  4.61950000e-04  1.18883422e+00  4.61950000e-04  1.21969235e-06  4.61950000e-04  3.99835638e-06  4.61950000e-04 -5.06214871e-05 
 4.62050000e-04  7.00000000e+00  4.62050000e-04  1.15114111e+00  4.62050000e-04  6.99630473e+00  4.62050000e-04  1.18882850e+00  4.62050000e-04  1.22325427e-06  4.62050000e-04  3.98763232e-06  4.62050000e-04 -5.06214871e-05 
 4.62150000e-04  7.00000000e+00  4.62150000e-04  1.15115386e+00  4.62150000e-04  6.99630472e+00  4.62150000e-04  1.18882279e+00  4.62150000e-04  1.21969374e-06  4.62150000e-04  3.97692002e-06  4.62150000e-04 -5.06214871e-05 
 4.62250000e-04  7.00000000e+00  4.62250000e-04  1.15116658e+00  4.62250000e-04  6.99630470e+00  4.62250000e-04  1.18881706e+00  4.62250000e-04  1.22325287e-06  4.62250000e-04  3.96621654e-06  4.62250000e-04 -5.06214871e-05 
